GEOID,Geo_QName,Geo_STUSAB,Geo_STATE,Geo_COUNTY,Geo_TRACT,tot_pop,pop_dens,area,pop_male,pop_female,perc_male,perc_female,pop_under5,pop_5to9,pop_10to14,pop_15to17,pop_18to24,pop_25to34,pop_35to44,pop_45to54,pop_55to64,pop_65to74,pop_75to84,pop_85andover,perc_under5,perc_5to9,perc_10to14,perc_15to17,perc_18to24,perc_25to34,perc_35to44,perc_45to54,perc_55to64,perc_65to74,perc_75to84,perc_85andover,pop_white,pop_blackaa,pop_nativeamerican,pop_asian,pop_hawaiipacificislander,pop_race_other,pop_2ormoreraces,perc_white,perc_blackaa,perc_nativeamerican,perc_asian,perc_hawaiipacificislander,perc_race_other,perc_2ormoreraces,pop_nothispanic,pop_hispanic,perc_nothispanic,perc_hispanic,tot_pop_over25,pop25plus_lessthanhs,pop25plus_hsgrad,pop25plus_somecollege,pop25plus_bachelors,pop25plus_masters,pop25plus_profschooldegree,pop25plus_doctorate,perc25plus_lessthanhs,perc25plus_hsgrad,perc25plus_somecollege,perc25plus_bachelors,perc25plus_masters,perc25plus_profschooldegree,perc25plus_doctorate,tot_pop_over3,pop3plus_enrolledinschool,pop3plus_notenrolledinschool,perc3plus_enrolledinschool,perc3plus_notenrolledinschool,median_hhi,mean_hhi,percapita_income,gini,housing_units,housing_units_occupied,housing_units_vacant,perc_housing_units_occupied,perc_housing_units_vacant,occupied_housing_units,heat_type_gas,heat_type_electric,heat_type_fueloil,heat_type_coal,heat_type_solar,heat_type_other,heat_type_nofuel,perc_heat_type_gas,perc_heat_type_electric,perc_heat_type_fueloil,perc_heat_type_coal,perc_heat_type_solar,perc_heat_type_other,perc_heat_type_nofuel,median_gross_rent,tot_workers,workers_cartruckvan,workers_drovealone,workers_carpool,workers_publictransit,workers_motorcycle,workers_bicycle,workers_walked,workers_other,workers_wfh,perc_workers_cartruckvan,perc_workers_drovealone,perc_workers_carpool,perc_workers_publictransit,perc_workers_motorcycle,perc_workers_bicycle,perc_workers_walked,perc_workers_other,perc_workers_wfh,avg_commute,no_vehicle,1_vehicle,2_vehicle,3_vehicle,4_vehicle,5ormore_vehicle,perc_no_vehicle,perc_1_vehicle,perc_2_vehicle,perc_3_vehicle,perc_4_vehicle,perc_5ormore_vehicle
53067011622,"Census Tract 116.22, Thurston County, Washington",wa,53,067,011622,4470,5342.969,0.836613529,2224,2246,49.75,50.25,196,249,331,248,352,817,676,529,469,420,133,50,4.38,5.57,7.4,5.55,7.87,18.28,15.12,11.83,10.49,9.4,2.98,1.12,2994,140,72,341,142,56,725,66.98,3.13,1.61,7.63,3.18,1.25,16.22,3516,954,78.66,21.34,3094,358,782,1144,603,187,20,0,11.57,25.27,36.97,19.49,6.04,0.65,0,4335,1038,3297,23.94,76.06,86313,95162.23822,33677,0.3443,1578,1528,50,96.83,3.17,1528,838,679,0,11,0,0,0,54.84,44.44,0,0.72,0,0,0,1605,2141,1611,1365,246,74,0,0,17,46,393,75.25,63.76,11.49,3.46,0,0,0.79,2.15,18.36,24,57,296,591,337,233,14,3.73,19.37,38.68,22.05,15.25,0.92
53067011623,"Census Tract 116.23, Thurston County, Washington",wa,53,067,011623,5761,4922.223,1.170406195,3125,2636,54.24,45.76,348,470,506,110,362,996,813,771,390,607,328,60,6.04,8.16,8.78,1.91,6.28,17.29,14.11,13.38,6.77,10.54,5.69,1.04,4089,265,13,482,22,268,622,70.98,4.6,0.23,8.37,0.38,4.65,10.8,4774,987,82.87,17.13,3965,109,793,1623,956,425,29,30,2.75,20,40.93,24.11,10.72,0.73,0.76,5528,1346,4182,24.35,75.65,95903,106626.0851,44774,0.2986,2462,2373,89,96.39,3.61,2373,1313,1041,0,0,0,19,0,55.33,43.87,0,0,0,0.8,0,1723,2867,2380,2180,200,0,0,0,89,0,398,83.01,76.04,6.98,0,0,0,3.1,0,13.88,34,127,1002,828,383,33,0,5.35,42.23,34.89,16.14,1.39,0
53067011624,"Census Tract 116.24, Thurston County, Washington",wa,53,067,011624,4566,1155.934,3.950052664,2350,2216,51.47,48.53,264,415,295,178,304,499,779,541,500,594,161,36,5.78,9.09,6.46,3.9,6.66,10.93,17.06,11.85,10.95,13.01,3.53,0.79,3444,148,25,260,114,120,455,75.43,3.24,0.55,5.69,2.5,2.63,9.96,3925,641,85.96,14.04,3110,298,630,1262,543,295,24,58,9.58,20.26,40.58,17.46,9.49,0.77,1.86,4403,1232,3171,27.98,72.02,113750,130311.4557,44584,0.3695,1683,1580,103,93.88,6.12,1580,784,754,0,37,0,5,0,49.62,47.72,0,2.34,0,0.32,0,1904,1995,1684,1566,118,27,0,0,0,54,230,84.41,78.5,5.91,1.35,0,0,0,2.71,11.53,28,33,304,603,498,56,86,2.09,19.24,38.16,31.52,3.54,5.44
53067011625,"Census Tract 116.25, Thurston County, Washington",wa,53,067,011625,3512,6360.301,0.552175145,1535,1977,43.71,56.29,185,487,247,35,133,872,677,375,157,324,20,0,5.27,13.87,7.03,1,3.79,24.83,19.28,10.68,4.47,9.23,0.57,0,1926,61,0,512,92,67,854,54.84,1.74,0,14.58,2.62,1.91,24.32,3018,494,85.93,14.07,2425,226,487,1090,403,71,0,148,9.32,20.08,44.95,16.62,2.93,0,6.1,3477,1185,2292,34.08,65.92,59061,74373.93981,31640,0.4182,1584,1462,122,92.3,7.7,1462,415,992,0,55,0,0,0,28.39,67.85,0,3.76,0,0,0,1432,1697,1375,1155,220,24,0,0,28,62,208,81.03,68.06,12.96,1.41,0,0,1.65,3.65,12.26,24,114,787,374,121,66,0,7.8,53.83,25.58,8.28,4.51,0
53067011626,"Census Tract 116.26, Thurston County, Washington",wa,53,067,011626,5630,4711.149,1.195037583,2787,2843,49.5,50.5,427,381,315,82,467,1000,798,620,644,541,132,223,7.58,6.77,5.6,1.46,8.29,17.76,14.17,11.01,11.44,9.61,2.34,3.96,4010,427,142,264,72,279,436,71.23,7.58,2.52,4.69,1.28,4.96,7.74,4733,897,84.07,15.93,3958,244,897,1220,928,493,53,123,6.16,22.66,30.82,23.45,12.46,1.34,3.11,5379,1297,4082,24.11,75.89,93566,92865.70093,36337,0.3514,2288,2140,148,93.53,6.47,2140,1046,1087,0,7,0,0,0,48.88,50.79,0,0.33,0,0,0,1791,2549,2090,1818,272,75,0,0,55,0,329,81.99,71.32,10.67,2.94,0,0,2.16,0,12.91,29,153,716,851,337,41,42,7.15,33.46,39.77,15.75,1.92,1.96
53067011627,"Census Tract 116.27, Thurston County, Washington",wa,53,067,011627,2413,2525.759,0.95535655,1285,1128,53.25,46.75,88,129,138,62,39,511,317,324,398,244,151,12,3.65,5.35,5.72,2.57,1.62,21.18,13.14,13.43,16.49,10.11,6.26,0.5,1629,132,17,98,154,28,355,67.51,5.47,0.7,4.06,6.38,1.16,14.71,2325,88,96.35,3.65,1957,27,339,779,566,236,0,10,1.38,17.32,39.81,28.92,12.06,0,0.51,2350,313,2037,13.32,86.68,62188,78187.35454,41704,0.3132,1299,1289,10,99.23,0.77,1289,548,731,0,0,0,0,10,42.51,56.71,0,0,0,0,0.78,1652,1322,1059,1003,56,0,0,0,39,0,224,80.11,75.87,4.24,0,0,0,2.95,0,16.94,28,204,370,369,333,13,0,15.83,28.7,28.63,25.83,1.01,0
53067011628,"Census Tract 116.28, Thurston County, Washington",wa,53,067,011628,5880,2763.869,2.127452328,3181,2699,54.1,45.9,398,312,226,206,415,730,753,671,551,896,575,147,6.77,5.31,3.84,3.5,7.06,12.41,12.81,11.41,9.37,15.24,9.78,2.5,4404,235,0,466,17,27,731,74.9,4,0,7.93,0.29,0.46,12.43,5674,206,96.5,3.5,4323,122,970,1406,1246,453,96,30,2.82,22.44,32.52,28.82,10.48,2.22,0.69,5706,1124,4582,19.7,80.3,101866,106344.5363,40453,0.3244,2304,2178,126,94.53,5.47,2178,1517,661,0,0,0,0,0,69.65,30.35,0,0,0,0,0,1583,2363,1932,1777,155,63,0,0,0,0,368,81.76,75.2,6.56,2.67,0,0,0,0,15.57,32,43,509,1057,349,91,129,1.97,23.37,48.53,16.02,4.18,5.92
53067011720,"Census Tract 117.20, Thurston County, Washington",wa,53,067,011720,5978,760.1905,7.863818674,2773,3205,46.39,53.61,423,443,347,253,338,550,1017,870,629,779,308,21,7.08,7.41,5.8,4.23,5.65,9.2,17.01,14.55,10.52,13.03,5.15,0.35,5375,60,0,294,0,61,188,89.91,1,0,4.92,0,1.02,3.14,5925,53,99.11,0.89,4174,158,460,1869,1117,449,71,50,3.79,11.02,44.78,26.76,10.76,1.7,1.2,5812,1479,4333,25.45,74.55,111250,142777.8904,52556,0.4536,2171,2171,0,100,0,2171,941,1065,23,100,0,42,0,43.34,49.06,1.06,4.61,0,1.93,0,2007,2771,2147,1885,262,0,0,0,10,33,581,77.48,68.03,9.46,0,0,0,0.36,1.19,20.97,22,124,447,958,424,149,69,5.71,20.59,44.13,19.53,6.86,3.18
53067011721,"Census Tract 117.21, Thurston County, Washington",wa,53,067,011721,5534,3378.306,1.638099095,2844,2690,51.39,48.61,381,334,445,393,470,717,543,747,603,610,226,65,6.88,6.04,8.04,7.1,8.49,12.96,9.81,13.5,10.9,11.02,4.08,1.17,3748,392,79,735,0,24,556,67.73,7.08,1.43,13.28,0,0.43,10.05,4955,579,89.54,10.46,3511,89,640,926,984,531,227,114,2.53,18.23,26.37,28.03,15.12,6.47,3.25,5282,1637,3645,30.99,69.01,100917,110257.6536,41000,0.3648,1986,1986,0,100,0,1986,914,1053,0,19,0,0,0,46.02,53.02,0,0.96,0,0,0,1746,2279,1741,1423,318,8,0,0,54,82,394,76.39,62.44,13.95,0.35,0,0,2.37,3.6,17.29,30,19,740,852,238,112,25,0.96,37.26,42.9,11.98,5.64,1.26
53067011722,"Census Tract 117.22, Thurston County, Washington",wa,53,067,011722,3885,2201.328,1.764843698,1791,2094,46.1,53.9,228,415,443,56,141,189,760,325,525,410,314,79,5.87,10.68,11.4,1.44,3.63,4.86,19.56,8.37,13.51,10.55,8.08,2.03,2966,158,0,251,0,43,467,76.34,4.07,0,6.46,0,1.11,12.02,3712,173,95.55,4.45,2602,116,303,980,781,344,44,34,4.46,11.64,37.66,30.02,13.22,1.69,1.31,3786,1127,2659,29.77,70.23,115650,139613.73,48088,0.3153,1389,1311,78,94.38,5.62,1311,859,408,44,0,0,0,0,65.52,31.12,3.36,0,0,0,0,1594,1514,1080,1037,43,2,0,0,0,15,417,71.33,68.49,2.84,0.13,0,0,0,0.99,27.54,27,0,292,650,266,103,0,0,22.27,49.58,20.29,7.86,0
53067011810,"Census Tract 118.10, Thurston County, Washington",wa,53,067,011810,4367,59.51217,73.37994771,2344,2023,53.68,46.32,92,257,328,187,409,401,540,537,747,638,187,44,2.11,5.89,7.51,4.28,9.37,9.18,12.37,12.3,17.11,14.61,4.28,1.01,3413,0,12,244,0,210,488,78.15,0,0.27,5.59,0,4.81,11.17,3902,465,89.35,10.65,3094,137,571,1292,762,223,52,57,4.43,18.46,41.76,24.63,7.21,1.68,1.84,4295,992,3303,23.1,76.9,129208,132598.0392,46485,0.3228,1579,1479,100,93.67,6.33,1479,393,782,18,278,0,8,0,26.57,52.87,1.22,18.8,0,0.54,0,1703,2428,2138,1946,192,0,0,0,45,9,236,88.06,80.15,7.91,0,0,0,1.85,0.37,9.72,26,45,146,542,450,87,209,3.04,9.87,36.65,30.43,5.88,14.13
53067011821,"Census Tract 118.21, Thurston County, Washington",wa,53,067,011821,5551,429.7317,12.91736332,2467,3084,44.44,55.56,250,365,477,326,186,842,883,809,594,567,197,55,4.5,6.58,8.59,5.87,3.35,15.17,15.91,14.57,10.7,10.21,3.55,0.99,4057,21,28,82,0,147,1216,73.09,0.38,0.5,1.48,0,2.65,21.91,4677,874,84.26,15.74,3947,263,1480,1281,632,128,148,15,6.66,37.5,32.46,16.01,3.24,3.75,0.38,5427,1383,4044,25.48,74.52,79147,104565.764,38339,0.3874,2114,2068,46,97.82,2.18,2068,454,1283,18,313,0,0,0,21.95,62.04,0.87,15.14,0,0,0,1435,2439,2080,1781,299,0,12,0,0,0,347,85.28,73.02,12.26,0,0.49,0,0,0,14.23,24,8,335,1042,303,208,172,0.39,16.2,50.39,14.65,10.06,8.32
53067011822,"Census Tract 118.22, Thurston County, Washington",wa,53,067,011822,3999,286.9801,13.93476263,1980,2019,49.51,50.49,158,190,337,153,332,417,631,519,637,449,121,55,3.95,4.75,8.43,3.83,8.3,10.43,15.78,12.98,15.93,11.23,3.03,1.38,3344,19,13,244,0,49,330,83.62,0.48,0.33,6.1,0,1.23,8.25,3803,196,95.1,4.9,2829,93,650,1179,545,199,130,33,3.29,22.98,41.68,19.26,7.03,4.6,1.17,3944,729,3215,18.48,81.52,98007,120912.8814,45452,0.3832,1552,1475,77,95.04,4.96,1475,555,852,0,45,13,0,10,37.63,57.76,0,3.05,0.88,0,0.68,1602,2185,1767,1558,209,0,0,0,2,12,404,80.87,71.3,9.57,0,0,0,0.09,0.55,18.49,22,15,317,623,263,167,90,1.02,21.49,42.24,17.83,11.32,6.1
53067011901,"Census Tract 119.01, Thurston County, Washington",wa,53,067,011901,2403,65.97649,36.42206836,1456,947,60.59,39.41,90,338,48,40,327,294,312,202,335,273,108,36,3.75,14.07,2,1.66,13.61,12.23,12.98,8.41,13.94,11.36,4.49,1.5,1905,15,46,44,18,7,368,79.28,0.62,1.91,1.83,0.75,0.29,15.31,2253,150,93.76,6.24,1560,8,203,536,593,167,53,0,0.51,13.01,34.36,38.01,10.71,3.4,0,2380,787,1593,33.07,66.93,85813,114179.5874,43697,0.3828,1168,921,247,78.85,21.15,921,199,562,0,160,0,0,0,21.61,61.02,0,17.37,0,0,0,1822,951,868,811,57,0,0,0,2,0,81,91.27,85.28,5.99,0,0,0,0.21,0,8.52,26,24,180,326,332,43,16,2.61,19.54,35.4,36.05,4.67,1.74
53067011902,"Census Tract 119.02, Thurston County, Washington",wa,53,067,011902,4966,306.949,16.17858461,2614,2352,52.64,47.36,171,183,383,96,237,243,540,933,947,834,287,112,3.44,3.69,7.71,1.93,4.77,4.89,10.87,18.79,19.07,16.79,5.78,2.26,4048,61,39,420,13,19,366,81.51,1.23,0.79,8.46,0.26,0.38,7.37,4890,76,98.47,1.53,3896,41,557,1232,1177,595,173,121,1.05,14.3,31.62,30.21,15.27,4.44,3.11,4928,861,4067,17.47,82.53,114977,153636.9439,67318,0.4111,2251,2068,183,91.87,8.13,2068,542,1323,21,154,17,11,0,26.21,63.97,1.02,7.45,0.82,0.53,0,2295,2361,1740,1509,231,53,0,0,34,66,468,73.7,63.91,9.78,2.24,0,0,1.44,2.8,19.82,28,33,362,912,535,176,50,1.6,17.5,44.1,25.87,8.51,2.42
53067012001,"Census Tract 120.01, Thurston County, Washington",wa,53,067,012001,6003,1093.441,5.490009606,2808,3195,46.78,53.22,263,709,204,239,1107,697,984,711,536,249,203,101,4.38,11.81,3.4,3.98,18.44,11.61,16.39,11.84,8.93,4.15,3.38,1.68,4054,96,80,523,56,35,1159,67.53,1.6,1.33,8.71,0.93,0.58,19.31,4735,1268,78.88,21.12,3481,98,441,1328,878,493,133,110,2.82,12.67,38.15,25.22,14.16,3.82,3.16,5825,2067,3758,35.48,64.52,119449,136027.1694,45370,0.4108,1969,1936,33,98.32,1.68,1936,878,1034,0,10,0,0,14,45.35,53.41,0,0.52,0,0,0.72,1866,2874,2251,2110,141,0,0,0,101,0,522,78.32,73.42,4.91,0,0,0,3.51,0,18.16,29,73,455,615,522,240,31,3.77,23.5,31.77,26.96,12.4,1.6
53067012002,"Census Tract 120.02, Thurston County, Washington",wa,53,067,012002,2421,669.6777,3.615171962,1237,1184,51.09,48.91,73,170,89,45,89,226,390,250,401,404,245,39,3.02,7.02,3.68,1.86,3.68,9.33,16.11,10.33,16.56,16.69,10.12,1.61,2119,0,0,129,0,25,148,87.53,0,0,5.33,0,1.03,6.11,2343,78,96.78,3.22,1955,8,277,331,764,335,219,21,0.41,14.17,16.93,39.08,17.14,11.2,1.07,2391,386,2005,16.14,83.86,144732,183383.2497,76720,0.3804,1080,997,83,92.31,7.69,997,539,419,29,10,0,0,0,54.06,42.03,2.91,1,0,0,0,1642,1086,955,852,103,13,0,0,0,13,105,87.94,78.45,9.48,1.2,0,0,0,1.2,9.67,31,38,192,354,283,77,53,3.81,19.26,35.51,28.39,7.72,5.32
53067012100,"Census Tract 121, Thurston County, Washington",wa,53,067,012100,4777,424.9439,11.24148452,2346,2431,49.11,50.89,223,209,330,92,150,430,451,628,859,836,458,111,4.67,4.38,6.91,1.93,3.14,9,9.44,13.15,17.98,17.5,9.59,2.32,4443,16,16,19,4,32,247,93.01,0.33,0.33,0.4,0.08,0.67,5.17,4705,72,98.49,1.51,3773,82,342,1101,1259,566,295,128,2.17,9.06,29.18,33.37,15,7.82,3.39,4693,756,3937,16.11,83.89,117286,126899.1799,54567,0.3641,2063,1951,112,94.57,5.43,1951,337,1305,54,213,0,37,5,17.27,66.89,2.77,10.92,0,1.9,0.26,1733,1901,1458,1274,184,38,0,34,35,34,302,76.7,67.02,9.68,2,0,1.79,1.84,1.79,15.89,25,5,396,755,479,278,38,0.26,20.3,38.7,24.55,14.25,1.95
53067012211,"Census Tract 122.11, Thurston County, Washington",wa,53,067,012211,2918,406.9558,7.170311986,1365,1553,46.78,53.22,99,156,208,64,113,282,432,429,348,525,221,41,3.39,5.35,7.13,2.19,3.87,9.66,14.8,14.7,11.93,17.99,7.57,1.41,2363,60,0,263,10,79,143,80.98,2.06,0,9.01,0.34,2.71,4.9,2711,207,92.91,7.09,2278,115,453,860,460,345,9,36,5.05,19.89,37.75,20.19,15.14,0.4,1.58,2856,609,2247,21.32,78.68,114750,129004.7228,43027,0.3368,1038,974,64,93.83,6.17,974,306,580,10,78,0,0,0,31.42,59.55,1.03,8.01,0,0,0,2081,1411,1041,770,271,0,17,15,32,21,285,73.78,54.57,19.21,0,1.2,1.06,2.27,1.49,20.2,18,0,149,245,190,173,217,0,15.3,25.15,19.51,17.76,22.28
53067012221,"Census Tract 122.21, Thurston County, Washington",wa,53,067,012221,8341,620.2973,13.44677736,4292,4049,51.46,48.54,620,419,586,299,590,1131,1265,856,1147,986,291,151,7.43,5.02,7.03,3.58,7.07,13.56,15.17,10.26,13.75,11.82,3.49,1.81,5556,539,125,1005,133,229,754,66.61,6.46,1.5,12.05,1.59,2.75,9.04,7732,609,92.7,7.3,5827,308,1136,2010,1411,630,234,98,5.29,19.5,34.49,24.21,10.81,4.02,1.68,7883,2259,5624,28.66,71.34,102002,129806.8219,49030,0.4525,3132,3093,39,98.75,1.25,3093,874,2089,14,116,0,0,0,28.26,67.54,0.45,3.75,0,0,0,1917,3621,3187,2603,584,0,19,67,20,8,320,88.01,71.89,16.13,0,0.52,1.85,0.55,0.22,8.84,24,172,660,1211,677,240,133,5.56,21.34,39.15,21.89,7.76,4.3
53067012223,"Census Tract 122.23, Thurston County, Washington",wa,53,067,012223,3940,2378.749,1.656332771,1516,2424,38.48,61.52,94,100,14,65,516,383,608,578,391,479,375,337,2.39,2.54,0.36,1.65,13.1,9.72,15.43,14.67,9.92,12.16,9.52,8.55,3160,102,0,372,0,0,306,80.2,2.59,0,9.44,0,0,7.77,3700,240,93.91,6.09,3151,350,760,992,649,336,49,15,11.11,24.12,31.48,20.6,10.66,1.56,0.48,3866,280,3586,7.24,92.76,48488,66818.27338,36899,0.5215,2250,2085,165,92.67,7.33,2085,408,1668,0,0,0,0,9,19.57,80,0,0,0,0,0.43,1271,1370,1046,925,121,121,0,10,14,0,179,76.35,67.52,8.83,8.83,0,0.73,1.02,0,13.07,29,399,1006,593,74,13,0,19.14,48.25,28.44,3.55,0.62,0
53067012224,"Census Tract 122.24, Thurston County, Washington",wa,53,067,012224,3103,1397.869,2.219807582,1389,1714,44.76,55.24,176,152,76,157,127,460,429,307,391,571,226,31,5.67,4.9,2.45,5.06,4.09,14.82,13.83,9.89,12.6,18.4,7.28,1,2290,156,0,334,0,56,267,73.8,5.03,0,10.76,0,1.8,8.6,3058,45,98.55,1.45,2415,170,590,831,479,260,26,59,7.04,24.43,34.41,19.83,10.77,1.08,2.44,3005,640,2365,21.3,78.7,89370,96535.08388,42610,0.3158,1417,1371,46,96.75,3.25,1371,759,503,0,63,28,0,18,55.36,36.69,0,4.6,2.04,0,1.31,1261,1575,1211,1100,111,14,0,10,32,0,308,76.89,69.84,7.05,0.89,0,0.63,2.03,0,19.56,23,98,386,523,250,109,5,7.15,28.15,38.15,18.23,7.95,0.36
53067012225,"Census Tract 122.25, Thurston County, Washington",wa,53,067,012225,5449,1453.618,3.7485776,2363,3086,43.37,56.63,321,217,341,237,166,356,582,515,917,944,560,293,5.89,3.98,6.26,4.35,3.05,6.53,10.68,9.45,16.83,17.32,10.28,5.38,4272,40,39,493,7,32,566,78.4,0.73,0.72,9.05,0.13,0.59,10.39,5174,275,94.95,5.05,4167,94,600,1349,1101,822,117,84,2.26,14.4,32.37,26.42,19.73,2.81,2.02,5234,1011,4223,19.32,80.68,106078,126603.8852,52871,0.4008,2387,2265,122,94.89,5.11,2265,1649,576,0,9,31,0,0,72.8,25.43,0,0.4,1.37,0,0,2107,1741,1553,1336,217,0,0,0,15,0,173,89.2,76.74,12.46,0,0,0,0.86,0,9.94,29,0,607,1157,381,15,105,0,26.8,51.08,16.82,0.66,4.64
53067012226,"Census Tract 122.26, Thurston County, Washington",wa,53,067,012226,5534,828.6509,6.678325151,2808,2726,50.74,49.26,494,467,496,213,203,748,834,557,633,717,162,10,8.93,8.44,8.96,3.85,3.67,13.52,15.07,10.07,11.44,12.96,2.93,0.18,3699,168,0,976,0,56,635,66.84,3.04,0,17.64,0,1.01,11.47,5133,401,92.75,7.25,3661,143,727,1530,627,539,75,20,3.91,19.86,41.79,17.13,14.72,2.05,0.55,5311,1623,3688,30.56,69.44,103730,113384.1173,41626,0.3996,2032,1977,55,97.29,2.71,1977,1270,591,0,43,0,73,0,64.24,29.89,0,2.18,0,3.69,0,2204,2271,1716,1549,167,5,0,55,25,24,446,75.56,68.21,7.35,0.22,0,2.42,1.1,1.06,19.64,30,107,400,1132,305,22,11,5.41,20.23,57.26,15.43,1.11,0.56
53067012320,"Census Tract 123.20, Thurston County, Washington",wa,53,067,012320,3123,268.0827,11.64938911,1567,1556,50.18,49.82,297,271,245,183,104,271,348,394,401,302,261,46,9.51,8.68,7.85,5.86,3.33,8.68,11.14,12.62,12.84,9.67,8.36,1.47,2235,62,388,211,11,7,209,71.57,1.99,12.42,6.76,0.35,0.22,6.69,2782,341,89.08,10.92,2023,118,682,731,362,130,0,0,5.83,33.71,36.13,17.89,6.43,0,0,2917,800,2117,27.43,72.57,82927,114072.0758,44852,0.4947,1325,1214,111,91.62,8.38,1214,426,722,10,53,0,3,0,35.09,59.47,0.82,4.37,0,0.25,0,1235,1142,859,745,114,39,20,0,8,0,216,75.22,65.24,9.98,3.42,1.75,0,0.7,0,18.91,29,20,322,450,224,120,78,1.65,26.52,37.07,18.45,9.88,6.43
53067012330,"Census Tract 123.30, Thurston County, Washington",wa,53,067,012330,6033,4925.544,1.224839266,2989,3044,49.54,50.46,418,621,373,99,1126,1323,795,432,348,379,97,22,6.93,10.29,6.18,1.64,18.66,21.93,13.18,7.16,5.77,6.28,1.61,0.36,3837,329,41,488,183,203,952,63.6,5.45,0.68,8.09,3.03,3.36,15.78,4887,1146,81,19,3396,341,603,1533,646,222,35,16,10.04,17.76,45.14,19.02,6.54,1.03,0.47,5773,1313,4460,22.74,77.26,69000,86948.2,34022,0.3622,2628,2500,128,95.13,4.87,2500,439,1999,0,60,0,0,2,17.56,79.96,0,2.4,0,0,0.08,1831,3182,2834,2554,280,124,0,0,45,0,179,89.06,80.26,8.8,3.9,0,0,1.41,0,5.63,28,219,798,876,495,112,0,8.76,31.92,35.04,19.8,4.48,0
53067012331,"Census Tract 123.31, Thurston County, Washington",wa,53,067,012331,5333,1506.863,3.539140336,2691,2642,50.46,49.54,232,377,383,201,328,597,767,550,734,784,333,47,4.35,7.07,7.18,3.77,6.15,11.19,14.38,10.31,13.76,14.7,6.24,0.88,3125,409,156,634,0,139,870,58.6,7.67,2.93,11.89,0,2.61,16.31,5112,221,95.86,4.14,3812,207,527,1545,1024,382,72,55,5.43,13.82,40.53,26.86,10.02,1.89,1.44,5169,1373,3796,26.56,73.44,94750,123655.5556,45540,0.3804,2033,1935,98,95.18,4.82,1935,1014,898,0,23,0,0,0,52.4,46.41,0,1.19,0,0,0,1870,2376,2004,1709,295,26,0,0,89,13,244,84.34,71.93,12.42,1.09,0,0,3.75,0.55,10.27,25,41,333,774,546,178,63,2.12,17.21,40,28.22,9.2,3.26
53067012332,"Census Tract 123.32, Thurston County, Washington",wa,53,067,012332,5195,3303.196,1.572719256,2664,2531,51.28,48.72,305,291,468,232,383,915,856,622,437,504,173,9,5.87,5.6,9.01,4.47,7.37,17.61,16.48,11.97,8.41,9.7,3.33,0.17,3072,340,19,716,62,10,976,59.13,6.54,0.37,13.78,1.19,0.19,18.79,4603,592,88.6,11.4,3516,151,1086,1210,670,330,35,34,4.29,30.89,34.41,19.06,9.39,1,0.97,5137,1410,3727,27.45,72.55,90932,107566.3194,37011,0.3845,1964,1728,236,87.98,12.02,1728,473,1146,31,78,0,0,0,27.37,66.32,1.79,4.51,0,0,0,1451,2450,2118,2001,117,15,0,0,72,0,245,86.45,81.67,4.78,0.61,0,0,2.94,0,10,31,11,474,542,461,83,157,0.64,27.43,31.37,26.68,4.8,9.09
53067012412,"Census Tract 124.12, Thurston County, Washington",wa,53,067,012412,6237,737.7231,8.454391294,3473,2764,55.68,44.32,299,349,520,301,867,677,1117,832,591,405,241,38,4.79,5.6,8.34,4.83,13.9,10.85,17.91,13.34,9.48,6.49,3.86,0.61,5235,43,21,46,369,133,390,83.93,0.69,0.34,0.74,5.92,2.13,6.25,5754,483,92.26,7.74,3901,440,873,1654,672,134,47,81,11.28,22.38,42.4,17.23,3.44,1.2,2.08,6029,1791,4238,29.71,70.29,90610,105271.8208,38144,0.2962,2161,2076,85,96.07,3.93,2076,617,1301,0,158,0,0,0,29.72,62.67,0,7.61,0,0,0,1438,2934,2663,2361,302,40,0,0,94,14,123,90.76,80.47,10.29,1.36,0,0,3.2,0.48,4.19,34,0,310,880,544,230,112,0,14.93,42.39,26.2,11.08,5.39
53067012420,"Census Tract 124.20, Thurston County, Washington",wa,53,067,012420,4298,127.3814,33.74118181,2060,2238,47.93,52.07,166,101,225,139,357,462,406,669,774,712,258,29,3.86,2.35,5.23,3.23,8.31,10.75,9.45,15.57,18.01,16.57,6,0.67,3657,58,0,67,0,118,398,85.09,1.35,0,1.56,0,2.75,9.26,3977,321,92.53,7.47,3310,157,620,1289,764,358,107,15,4.74,18.73,38.94,23.08,10.82,3.23,0.45,4176,788,3388,18.87,81.13,115000,140086.1927,57315,0.3938,1782,1702,80,95.51,4.49,1702,200,1255,0,195,12,8,32,11.75,73.74,0,11.46,0.71,0.47,1.88,1160,2169,1751,1591,160,21,12,0,9,6,370,80.73,73.35,7.38,0.97,0.55,0,0.41,0.28,17.06,31,37,290,696,352,209,118,2.17,17.04,40.89,20.68,12.28,6.93
